-274.340, 112.00
-274.200, 108.00
-274.080, 108.00
-273.960, 106.00
-273.840, 108.00
-273.720, 102.00
-273.580, 110.00
-273.460, 109.00
-273.340, 110.00
-273.220, 111.00
-273.100, 108.00
-272.980, 109.00
-272.840, 108.00
-272.720, 111.00
-272.600, 109.00
-272.480, 107.00
-272.360, 106.00
-272.220, 108.00
-272.100, 109.00
-271.980, 106.00
-271.860, 107.00
-271.740, 107.00
-271.620, 107.00
-271.480, 107.00
-271.360, 107.00
-271.240, 108.00
-271.120, 109.00
-271.000, 102.00
-270.860, 108.00
-270.740, 106.00
-270.620, 107.00
-270.500, 107.00
-270.380, 104.00
-270.240, 105.00
-270.120, 104.00
-270.000, 105.00
-269.880, 110.00
-269.760, 105.00
-269.640, 106.00
-269.500, 106.00
-269.380, 104.00
-269.260, 104.00
-269.140, 104.00
-269.020, 103.00
-268.880, 103.00
-268.760, 105.00
-268.640, 104.00
-268.520, 105.00
-268.400, 107.00
-268.280, 104.00
-268.140, 104.00
-268.020, 105.00
-267.900, 105.00
-267.780, 102.00
-267.660, 102.00
-267.520, 104.00
-267.400, 104.00
-267.280, 104.00
-267.160, 109.00
-267.040, 105.00
-266.920, 105.00
-266.780, 103.00
-266.660, 103.00
-266.540, 104.00
-266.420, 104.00
-266.300, 106.00
-266.160, 103.00
-266.040, 104.00
-265.920, 103.00
-265.800, 102.00
-265.680, 100.00
-265.540, 102.00
-265.420, 102.00
-265.300, 101.00
-265.180, 102.00
-265.060, 101.00
-264.940, 102.00
-264.800, 105.00
-264.680, 102.00
-264.560, 103.00
-264.440, 102.00
-264.320, 103.00
-264.180, 107.00
-264.060, 106.00
-263.940, 105.00
-263.820, 95.00
-263.700, 102.00
-263.580, 102.00
-263.440, 100.00
-263.320, 100.00
-263.200, 100.00
-263.080, 100.00
-262.960, 102.00
-262.820, 102.00
-262.700, 105.00
-262.580, 104.00
-262.460, 107.00
-262.340, 106.00
-262.220, 107.00
-262.080, 104.00
-261.960, 104.00
-261.840, 103.00
-261.720, 104.00
-261.600, 103.00
-261.460, 100.00
-261.340, 104.00
-261.220, 107.00
-261.100, 102.00
-260.980, 97.00
-260.860, 102.00
-260.720, 102.00
-260.600, 98.00
-260.480, 103.00
-260.360, 102.00
-260.240, 102.00
-260.100, 102.00
-259.980, 102.00
-259.860, 102.00
-259.740, 107.00
-259.620, 103.00
-259.480, 104.00
-259.360, 103.00
-259.240, 102.00
-259.120, 102.00
-259.000, 100.00
-258.880, 101.00
-258.740, 101.00
-258.620, 99.00
-258.500, 96.00
-258.380, 98.00
-258.260, 101.00
-258.120, 100.00
-258.000, 99.00
-257.880, 99.00
-257.760, 98.00
-257.640, 98.00
-257.500, 95.00
-257.380, 95.00
-257.260, 107.00
-257.140, 100.00
-257.020, 106.00
-256.900, 101.00
-256.760, 102.00
-256.640, 101.00
-256.520, 100.00
-256.400, 103.00
-256.280, 101.00
-256.160, 100.00
-256.020, 104.00
-255.900, 103.00
-255.780, 103.00
-255.660, 101.00
-255.540, 102.00
-255.400, 101.00
-255.280, 99.00
-255.160, 100.00
-255.040, 96.00
-254.920, 99.00
-254.780, 103.00
-254.660, 101.00
-254.540, 101.00
-254.420, 101.00
-254.300, 101.00
-254.180, 106.00
-254.040, 102.00
-253.920, 102.00
-253.800, 102.00
-253.680, 100.00
-253.560, 99.00
-253.420, 99.00
-253.300, 100.00
-253.180, 100.00
-253.060, 99.00
-252.940, 98.00
-252.820, 102.00
-252.680, 106.00
-252.560, 95.00
-252.440, 99.00
-252.320, 99.00
-252.200, 99.00
-252.060, 98.00
-251.940, 97.00
-251.820, 95.00
-251.700, 99.00
-251.580, 100.00
-251.460, 99.00
-251.320, 93.00
-251.200, 93.00
-251.080, 96.00
-250.960, 99.00
-250.840, 100.00
-250.700, 100.00
-250.580, 106.00
-250.460, 100.00
-250.340, 98.00
-250.220, 99.00
-250.080, 98.00
-249.960, 101.00
-249.840, 102.00
-249.720, 100.00
-249.600, 100.00
-249.480, 97.00
-249.340, 99.00
-249.220, 97.00
-249.100, 98.00
-248.980, 99.00
-248.860, 100.00
-248.720, 99.00
-248.600, 100.00
-248.480, 99.00
-248.360, 101.00
-248.240, 98.00
-248.120, 100.00
-247.980, 100.00
-247.860, 97.00
-247.740, 100.00
-247.620, 100.00
-247.500, 103.00
-247.360, 103.00
-247.240, 102.00
-247.120, 101.00
-247.000, 103.00
-246.880, 96.00
-246.760, 98.00
-246.620, 99.00
-246.500, 98.00
-246.380, 100.00
-246.260, 102.00
-246.140, 101.00
-246.000, 104.00
-245.880, 103.00
-245.760, 105.00
-245.640, 105.00
-245.520, 100.00
-245.400, 99.00
-245.260, 98.00
-245.140, 104.00
-245.020, 97.00
-244.900, 99.00
-244.780, 95.00
-244.640, 104.00
-244.520, 100.00
-244.400, 100.00
-244.280, 98.00
-244.160, 100.00
-244.020, 101.00
